year,country_origin_id,country_destination_id,hs92_product_id,export_val,export_val_pct
2000,VNM,LBN,ALL,24687001.92,0.07%
2000,VNM,LKA,ALL,49962.41,0.00%
2000,VNM,MAC,ALL,5220460,0.02%
2000,VNM,MYS,ALL,249418.48,0.00%
2000,VNM,PHL,ALL,41925,0.00%
2000,VNM,SAU,ALL,55918372.38,0.16%
2000,VNM,SGP,ALL,1116882.34,0.00%
2000,VNM,THA,ALL,18577118.5,0.05%
2000,VNM,ALB,ALL,272794.42,0.00%
2000,VNM,AND,ALL,151990.19,0.00%
2000,VNM,AUT,ALL,1958351.52,0.01%
2000,VNM,BGR,ALL,1741865.92,0.01%
2000,VNM,BLR,ALL,4361640.5,0.01%
2000,VNM,BLX,ALL,918639.07,0.00%
2000,VNM,CHE,ALL,1546267.55,0.00%
2000,VNM,CZE,ALL,158551.08,0.00%
2000,VNM,DEU,ALL,24547192.63,0.07%
2000,VNM,DNK,ALL,1062708.51,0.00%
2000,VNM,ESP,ALL,63968709.3,0.18%
2000,VNM,EST,ALL,9720466.2,0.03%
2000,VNM,FIN,ALL,38821,0.00%
2000,VNM,FRA,ALL,25616110.71,0.07%
2000,VNM,GBR,ALL,1280770.47,0.00%
2000,VNM,GRC,ALL,789173.12,0.00%
2000,VNM,HRV,ALL,261280.03,0.00%
2000,VNM,HUN,ALL,1685890.77,0.00%
2000,VNM,IRL,ALL,1988291.13,0.01%
2000,VNM,ITA,ALL,4550584.37,0.01%
2000,VNM,LTU,ALL,644814.96,0.00%
2000,VNM,LVA,ALL,1875,0.00%
2000,VNM,MDA,ALL,21231,0.00%
2000,VNM,MKD,ALL,154586,0.00%
2000,VNM,NLD,ALL,8433049.89,0.02%
2000,VNM,POL,ALL,5515773.9,0.02%
2000,VNM,PRT,ALL,184642.27,0.00%
2000,VNM,ROU,ALL,3522893.79,0.01%
2000,VNM,RUS,ALL,7551073.04,0.02%
2000,VNM,SVK,ALL,276363.15,0.00%
2000,VNM,SVN,ALL,1020370.68,0.00%
2000,VNM,SWE,ALL,2094237.89,0.01%
2000,VNM,UKR,ALL,6138360.75,0.02%
2000,VNM,YUG,ALL,42000,0.00%
2000,VNM,ATG,ALL,1343569.81,0.00%
2000,VNM,BRB,ALL,26516.75,0.00%
2000,VNM,CAN,ALL,699913.3,0.00%
2000,VNM,CRI,ALL,4190878.51,0.01%
2000,VNM,CUB,ALL,9720045.38,0.03%
2000,VNM,DMA,ALL,32495.56,0.00%
2000,VNM,GRD,ALL,1651,0.00%
2000,VNM,GTM,ALL,925645.79,0.00%
2000,VNM,HND,ALL,2133440.48,0.01%
2000,VNM,JAM,ALL,2208140.84,0.01%
2000,VNM,KNA,ALL,201659.17,0.00%
2000,VNM,LCA,ALL,470374.72,0.00%
2000,VNM,MEX,ALL,148416214.2,0.43%
2000,VNM,NIC,ALL,8534370.8,0.03%
2000,VNM,TTO,ALL,3085604.06,0.01%
2000,VNM,USA,ALL,129132,0.00%
2000,VNM,VCT,ALL,18795.77,0.00%
2000,VNM,AUS,ALL,2649738.15,0.01%
2000,VNM,NCL,ALL,20579,0.00%
2000,VNM,PNG,ALL,103476.78,0.00%
2000,VNM,PYF,ALL,220959.76,0.00%
2000,VNM,WLF,ALL,90362.36,0.00%
2000,VNM,BOL,ALL,2274911.3,0.01%
2000,VNM,BRA,ALL,116978964.9,0.34%
2000,VNM,CHL,ALL,440191.15,0.00%
2000,VNM,COL,ALL,3231282.36,0.01%
2000,VNM,ECU,ALL,133125.06,0.00%
2000,VNM,GUY,ALL,36997.03,0.00%
2000,VNM,PER,ALL,5130138.25,0.02%
2000,VNM,PRY,ALL,1350328.18,0.00%
2000,VNM,SUR,ALL,934612.74,0.00%
2000,VNM,URY,ALL,826252.94,0.00%
2000,VNM,VEN,ALL,2528233.06,0.01%
2001,VNM,BDI,ALL,5345.46,0.00%
2001,VNM,BEN,ALL,1136490.89,0.00%
2001,VNM,BFA,ALL,96471.87,0.00%
2001,VNM,CAF,ALL,27858.67,0.00%
2001,VNM,CIV,ALL,162021.3,0.00%
2001,VNM,COM,ALL,427021.9,0.00%
2001,VNM,CPV,ALL,189180.22,0.00%
2001,VNM,DZA,ALL,5361887,0.02%
2001,VNM,EGY,ALL,1213346.31,0.00%
2001,VNM,ETH,ALL,843057.88,0.00%
2001,VNM,GAB,ALL,57075.77,0.00%
2001,VNM,GHA,ALL,61353.83,0.00%
2001,VNM,GIN,ALL,95185.97,0.00%
2001,VNM,GMB,ALL,224838.05,0.00%
2001,VNM,KEN,ALL,3537588.77,0.01%
2001,VNM,MDG,ALL,173462,0.00%
2001,VNM,MLI,ALL,448408.9,0.00%
2001,VNM,MOZ,ALL,197322.71,0.00%
2001,VNM,MRT,ALL,42007.92,0.00%
2001,VNM,MUS,ALL,746606.25,0.00%
2001,VNM,MWI,ALL,98248.35,0.00%
2001,VNM,NER,ALL,126972.44,0.00%
2001,VNM,NGA,ALL,6726027.01,0.02%
2001,VNM,SDN,ALL,1561069.72,0.00%
2001,VNM,SEN,ALL,211790.9,0.00%
2001,VNM,TGO,ALL,828523,0.00%
2001,VNM,TUN,ALL,1270255.77,0.00%
2001,VNM,TZA,ALL,475211.94,0.00%
2001,VNM,UGA,ALL,19673,0.00%
2001,VNM,ZAF,ALL,1225584.29,0.00%
2001,VNM,ZMB,ALL,46527.89,0.00%
2001,VNM,AZE,ALL,155382.07,0.00%
2001,VNM,BGD,ALL,24114242.13,0.07%
2001,VNM,BHR,ALL,1356395.16,0.00%
2001,VNM,BRN,ALL,45632,0.00%
2001,VNM,CHN,ALL,139663597.2,0.40%
2001,VNM,GEO,ALL,109661,0.00%
2001,VNM,HKG,ALL,35539477.62,0.10%
2001,VNM,IDN,ALL,2039762.78,0.01%
2001,VNM,IND,ALL,3643195.49,0.01%
2001,VNM,JPN,ALL,220848351.4,0.64%
2001,VNM,KGZ,ALL,19250,0.00%
2001,VNM,KHM,ALL,2548921.62,0.01%
2001,VNM,KWT,ALL,29984.09,0.00%
2001,VNM,LBN,ALL,21131491.72,0.06%
2001,VNM,MAC,ALL,638286,0.00%
2001,VNM,MYS,ALL,972455.63,0.00%
2001,VNM,SAU,ALL,16064397.07,0.05%
2001,VNM,SGP,ALL,2932455.33,0.01%
2001,VNM,THA,ALL,23406266.88,0.07%
2001,VNM,TUR,ALL,5339562.79,0.02%
2001,VNM,ALB,ALL,378187.23,0.00%
2001,VNM,AND,ALL,83448.77,0.00%
2001,VNM,AUT,ALL,1820800.09,0.01%
2001,VNM,BGR,ALL,2607115.76,0.01%
2001,VNM,BLR,ALL,271862.3,0.00%
2001,VNM,BLX,ALL,2874676.67,0.01%
2001,VNM,CHE,ALL,805019.81,0.00%
2001,VNM,CZE,ALL,488449.08,0.00%
2001,VNM,DEU,ALL,22980726.1,0.07%
2001,VNM,DNK,ALL,3666396.15,0.01%
2001,VNM,ESP,ALL,12254393,0.04%
2001,VNM,EST,ALL,143367.22,0.00%
2001,VNM,FIN,ALL,193838.19,0.00%
2001,VNM,FRA,ALL,9388773.57,0.03%
2001,VNM,GBR,ALL,2023654.22,0.01%
2001,VNM,GRC,ALL,150155.05,0.00%
2001,VNM,HRV,ALL,564993.05,0.00%
2001,VNM,HUN,ALL,508046.64,0.00%
2001,VNM,IRL,ALL,8868038.8,0.03%
2001,VNM,ITA,ALL,2521431.57,0.01%
2001,VNM,LTU,ALL,1249832.26,0.00%
2001,VNM,MDA,ALL,51300.63,0.00%
2001,VNM,MKD,ALL,8007,0.00%
2001,VNM,NLD,ALL,10724403.32,0.03%
2001,VNM,POL,ALL,8268743.31,0.02%
2001,VNM,PRT,ALL,1340,0.00%
2001,VNM,ROU,ALL,859601.49,0.00%
2001,VNM,RUS,ALL,16499444.35,0.05%
2001,VNM,SVK,ALL,282860.93,0.00%
2001,VNM,SVN,ALL,2493257.37,0.01%
2001,VNM,SWE,ALL,1432293.4,0.00%
2001,VNM,UKR,ALL,10743271.85,0.03%
2001,VNM,YUG,ALL,191861.16,0.00%
2001,VNM,BHS,ALL,148646.27,0.00%
2001,VNM,BLZ,ALL,85948.83,0.00%
2001,VNM,BRB,ALL,1457,0.00%
2001,VNM,CAN,ALL,84319.42,0.00%
2001,VNM,CRI,ALL,2952988.27,0.01%
2001,VNM,CUB,ALL,2475875.41,0.01%
2001,VNM,DMA,ALL,34443.38,0.00%
2001,VNM,GRD,ALL,16407.12,0.00%
2001,VNM,GTM,ALL,11414571.47,0.03%
2001,VNM,HND,ALL,2609501.19,0.01%
2001,VNM,JAM,ALL,965125.97,0.00%
2001,VNM,KNA,ALL,25347.47,0.00%
2001,VNM,LCA,ALL,283332.27,0.00%
2001,VNM,MEX,ALL,90196330.56,0.26%
2001,VNM,NIC,ALL,11907424.09,0.03%
2001,VNM,SLV,ALL,162082.43,0.00%
2001,VNM,TTO,ALL,1584378.94,0.00%
2001,VNM,USA,ALL,26662,0.00%
2001,VNM,VCT,ALL,31070.82,0.00%
2001,VNM,AUS,ALL,2187840.21,0.01%
2001,VNM,NCL,ALL,16748,0.00%
2001,VNM,PNG,ALL,227243.37,0.00%
2001,VNM,PYF,ALL,86079.67,0.00%
2001,VNM,WLF,ALL,59769.07,0.00%
2001,VNM,BOL,ALL,1110811.68,0.00%
2001,VNM,BRA,ALL,61463495.45,0.18%
2001,VNM,CHL,ALL,25379567.75,0.07%
2001,VNM,COL,ALL,5614510.01,0.02%
2001,VNM,ECU,ALL,9662310.72,0.03%
2001,VNM,GUY,ALL,18056.09,0.00%
2001,VNM,PER,ALL,1074760.98,0.00%
2001,VNM,PRY,ALL,4680992.46,0.01%
2001,VNM,SUR,ALL,1330154.21,0.00%
2001,VNM,URY,ALL,1345514.35,0.00%
2001,VNM,VEN,ALL,32145,0.00%
2002,VNM,BEN,ALL,682903.35,0.00%
2002,VNM,BFA,ALL,67086.9,0.00%
2002,VNM,CAF,ALL,10134,0.00%
2002,VNM,CIV,ALL,35982.58,0.00%
2002,VNM,CMR,ALL,8924.36,0.00%
2002,VNM,COM,ALL,284929.54,0.00%
2002,VNM,CPV,ALL,11803,0.00%
2002,VNM,DZA,ALL,10568952,0.03%
2002,VNM,EGY,ALL,569947.51,0.00%
2002,VNM,ETH,ALL,2068853.95,0.01%
2002,VNM,GHA,ALL,44120.6,0.00%
2002,VNM,GIN,ALL,790745.46,0.00%
2002,VNM,KEN,ALL,2545119.48,0.01%
2002,VNM,MDG,ALL,31483.99,0.00%
2002,VNM,MLI,ALL,443054.09,0.00%
2002,VNM,MOZ,ALL,170648.63,0.00%
2002,VNM,MRT,ALL,83950.37,0.00%
2002,VNM,MUS,ALL,472582.44,0.00%
2002,VNM,NER,ALL,57753.77,0.00%
2002,VNM,NGA,ALL,10455344.38,0.03%
2002,VNM,SDN,ALL,583340.61,0.00%
2002,VNM,SEN,ALL,94079.83,0.00%
2002,VNM,TGO,ALL,258639.78,0.00%
2002,VNM,TUN,ALL,1007171.34,0.00%
2002,VNM,TZA,ALL,312113.93,0.00%
2002,VNM,UGA,ALL,190525.91,0.00%
2002,VNM,ZAF,ALL,1265218.64,0.00%
2002,VNM,ZMB,ALL,4660,0.00%
2002,VNM,AZE,ALL,8393.12,0.00%
2002,VNM,BGD,ALL,18695931.26,0.05%
2002,VNM,BHR,ALL,324313.67,0.00%
2002,VNM,BRN,ALL,97091.16,0.00%
2002,VNM,CHN,ALL,253114043.1,0.73%
2002,VNM,GEO,ALL,371422,0.00%
2002,VNM,HKG,ALL,21410467.8,0.06%
2002,VNM,IDN,ALL,2709565.1,0.01%
2002,VNM,IND,ALL,4769995.93,0.01%
2002,VNM,IRN,ALL,57823,0.00%
2002,VNM,ISR,ALL,2882.56,0.00%
2002,VNM,JOR,ALL,107884,0.00%
2002,VNM,JPN,ALL,231549532.4,0.67%
2002,VNM,KGZ,ALL,1528,0.00%
2002,VNM,KHM,ALL,1997873.36,0.01%
2002,VNM,LBN,ALL,7272063.69,0.02%
2002,VNM,LKA,ALL,97902.75,0.00%
2002,VNM,MAC,ALL,7347,0.00%
2002,VNM,MYS,ALL,22543.16,0.00%
2002,VNM,SAU,ALL,61333936.07,0.18%
2002,VNM,SGP,ALL,763871.75,0.00%
2002,VNM,THA,ALL,42180515.42,0.12%
2002,VNM,TUR,ALL,2380890.73,0.01%
2002,VNM,ALB,ALL,575260.83,0.00%
2002,VNM,AND,ALL,208738,0.00%
2002,VNM,AUT,ALL,1345732.99,0.00%
2002,VNM,BGR,ALL,2597776.75,0.01%
2002,VNM,BLR,ALL,100340.93,0.00%
2002,VNM,BLX,ALL,1511269.95,0.00%
2002,VNM,CHE,ALL,892690.52,0.00%
2002,VNM,CZE,ALL,879292.52,0.00%
2002,VNM,DEU,ALL,28772159.7,0.08%
2002,VNM,DNK,ALL,2955105.24,0.01%
2002,VNM,ESP,ALL,10172489.42,0.03%
2002,VNM,EST,ALL,66528.35,0.00%
2002,VNM,FIN,ALL,27830.35,0.00%
2002,VNM,FRA,ALL,6175598.15,0.02%
2002,VNM,GBR,ALL,1689294.39,0.00%
2002,VNM,GRC,ALL,181508.51,0.00%
2002,VNM,HRV,ALL,562140.85,0.00%
2002,VNM,HUN,ALL,1130879.83,0.00%
2002,VNM,IRL,ALL,2290464.42,0.01%
2002,VNM,ITA,ALL,3227353.37,0.01%
2002,VNM,LTU,ALL,403925.56,0.00%
2002,VNM,LVA,ALL,3406,0.00%
2002,VNM,MDA,ALL,51361.11,0.00%
2002,VNM,MKD,ALL,15791.52,0.00%
2002,VNM,NLD,ALL,6095702.01,0.02%
2002,VNM,POL,ALL,7978953.06,0.02%
2002,VNM,PRT,ALL,21803,0.00%
2002,VNM,ROU,ALL,1591750.62,0.00%
2002,VNM,RUS,ALL,10823414.19,0.03%
2002,VNM,SVK,ALL,827783.42,0.00%
2002,VNM,SVN,ALL,1694042.53,0.00%
2002,VNM,SWE,ALL,28823.12,0.00%
2002,VNM,UKR,ALL,5842120.46,0.02%
2002,VNM,YUG,ALL,476545.36,0.00%
2002,VNM,BHS,ALL,15261.04,0.00%
2002,VNM,BLZ,ALL,147656,0.00%
2002,VNM,CAN,ALL,27034.51,0.00%
2002,VNM,CRI,ALL,2090049.2,0.01%
2002,VNM,CUB,ALL,1764575.07,0.01%
2002,VNM,DMA,ALL,29740.51,0.00%
2002,VNM,DOM,ALL,46923354.01,0.13%
2002,VNM,HND,ALL,2956306.22,0.01%
2002,VNM,JAM,ALL,943888.98,0.00%
2002,VNM,KNA,ALL,6380.67,0.00%
2002,VNM,MEX,ALL,33588094.07,0.10%
2002,VNM,NIC,ALL,7146462.78,0.02%
2002,VNM,SLV,ALL,2031851.43,0.01%
2002,VNM,TTO,ALL,2284688.41,0.01%
2002,VNM,USA,ALL,14684,0.00%
2002,VNM,VCT,ALL,16651.98,0.00%
2002,VNM,AUS,ALL,1632811.91,0.00%
2002,VNM,FJI,ALL,44522.18,0.00%
2002,VNM,NCL,ALL,167419,0.00%
2002,VNM,PNG,ALL,15886.48,0.00%
2002,VNM,PYF,ALL,17886,0.00%
2002,VNM,WLF,ALL,118788.6,0.00%
2002,VNM,WSM,ALL,70650.15,0.00%
2002,VNM,ARG,ALL,10078.84,0.00%
2002,VNM,BOL,ALL,1485198.69,0.00%
2002,VNM,BRA,ALL,70872322.36,0.20%
2002,VNM,CHL,ALL,10637957.55,0.03%
2002,VNM,COL,ALL,4556580.52,0.01%
2002,VNM,ECU,ALL,188373.44,0.00%
2002,VNM,GUY,ALL,22982.03,0.00%
2002,VNM,PER,ALL,11804790.62,0.03%
2002,VNM,PRY,ALL,2923084.97,0.01%
2002,VNM,SUR,ALL,662217.95,0.00%
2002,VNM,URY,ALL,215191.31,0.00%
2002,VNM,VEN,ALL,930358.57,0.00%
2003,VNM,BEN,ALL,524670.35,0.00%
2003,VNM,BFA,ALL,20449.44,0.00%
2003,VNM,CAF,ALL,1375,0.00%
2003,VNM,CIV,ALL,15198,0.00%
2003,VNM,CMR,ALL,150067.09,0.00%
2003,VNM,COM,ALL,396703,0.00%
2003,VNM,CPV,ALL,60304.44,0.00%
2003,VNM,DZA,ALL,4149270,0.01%
2003,VNM,EGY,ALL,14523228.15,0.04%
2003,VNM,ERI,ALL,28669.23,0.00%
2003,VNM,ETH,ALL,1452518.15,0.00%
2003,VNM,GAB,ALL,100471.46,0.00%
2003,VNM,GHA,ALL,4073367.89,0.01%
2003,VNM,KEN,ALL,2062412.05,0.01%
2003,VNM,MDG,ALL,91242.2,0.00%
2003,VNM,MLI,ALL,227359,0.00%
2003,VNM,MOZ,ALL,47305,0.00%
2003,VNM,MRT,ALL,66210.16,0.00%
2003,VNM,MUS,ALL,918364.76,0.00%
2003,VNM,NER,ALL,208166.06,0.00%
2003,VNM,NGA,ALL,17613332.19,0.05%
2003,VNM,SDN,ALL,177693.93,0.00%
2003,VNM,SEN,ALL,302582.44,0.00%
2003,VNM,STP,ALL,3100,0.00%
2003,VNM,SYC,ALL,7156,0.00%
2003,VNM,TGO,ALL,1750483.62,0.01%
2003,VNM,TUN,ALL,930641.21,0.00%
2003,VNM,TZA,ALL,364361.32,0.00%
2003,VNM,UGA,ALL,93133.32,0.00%
2003,VNM,ZAF,ALL,536418.87,0.00%
2003,VNM,ZMB,ALL,13694,0.00%
2003,VNM,ARM,ALL,54196.76,0.00%
2003,VNM,AZE,ALL,588750.72,0.00%
2003,VNM,BGD,ALL,6632194.98,0.02%
2003,VNM,BRN,ALL,5529.3,0.00%
2003,VNM,CHN,ALL,373113955.1,1.10%
2003,VNM,GEO,ALL,52010,0.00%
2003,VNM,HKG,ALL,15992750.25,0.05%
2003,VNM,IDN,ALL,394712.42,0.00%
2003,VNM,IND,ALL,1003346.36,0.00%
2003,VNM,JOR,ALL,524934,0.00%
2003,VNM,JPN,ALL,171246309.7,0.49%
2003,VNM,KGZ,ALL,32570.33,0.00%
2003,VNM,KHM,ALL,2456793.34,0.01%
2003,VNM,LBN,ALL,3750006.33,0.01%
2003,VNM,LKA,ALL,62356.64,0.00%
2003,VNM,MNG,ALL,50333,0.00%
2003,VNM,MYS,ALL,33084.41,0.00%
2003,VNM,NPL,ALL,1162500.79,0.00%
2003,VNM,PAK,ALL,12468.91,0.00%
2003,VNM,PHL,ALL,1358,0.00%
2003,VNM,SAU,ALL,3600,0.00%
2003,VNM,SGP,ALL,941781.49,0.00%
2003,VNM,SYR,ALL,530670.7,0.00%
2003,VNM,THA,ALL,49037954.31,0.14%
2003,VNM,TUR,ALL,2419341.43,0.01%
2003,VNM,ALB,ALL,322882.13,0.00%
2003,VNM,AND,ALL,82357,0.00%
2003,VNM,AUT,ALL,1453533.02,0.00%
2003,VNM,BGR,ALL,2491235.21,0.01%
2003,VNM,BIH,ALL,1020432.57,0.00%
2003,VNM,BLR,ALL,76943.3,0.00%
2003,VNM,BLX,ALL,1369019,0.00%
2003,VNM,CHE,ALL,875065.66,0.00%
2003,VNM,CZE,ALL,2731002.36,0.01%
2003,VNM,DEU,ALL,21699164.58,0.06%
2003,VNM,DNK,ALL,2170445.68,0.01%
2003,VNM,ESP,ALL,8391461.1,0.02%
2003,VNM,EST,ALL,219913.95,0.00%
2003,VNM,FIN,ALL,390965.87,0.00%
2003,VNM,FRA,ALL,7738581.67,0.02%
2003,VNM,GBR,ALL,281625.78,0.00%
2003,VNM,GRC,ALL,80464,0.00%
2003,VNM,HRV,ALL,1027029.83,0.00%
2003,VNM,HUN,ALL,1740958.64,0.01%
2003,VNM,IRL,ALL,6332249.59,0.02%
2003,VNM,ITA,ALL,3531560.06,0.01%
2003,VNM,LTU,ALL,420696.22,0.00%
2003,VNM,LVA,ALL,5727,0.00%
2003,VNM,MDA,ALL,25278.3,0.00%
2003,VNM,MKD,ALL,49994,0.00%
2003,VNM,NLD,ALL,2139821.49,0.01%
2003,VNM,POL,ALL,5738267.21,0.02%
2003,VNM,PRT,ALL,16086,0.00%
2003,VNM,ROU,ALL,2765259.14,0.01%
2003,VNM,RUS,ALL,2906913.56,0.01%
2003,VNM,SVK,ALL,1714475.35,0.00%
2003,VNM,SVN,ALL,3600915.4,0.01%
2003,VNM,SWE,ALL,365982.23,0.00%
2003,VNM,UKR,ALL,5348743,0.02%
2003,VNM,BLZ,ALL,75094.52,0.00%
2003,VNM,BRB,ALL,43884.16,0.00%
2003,VNM,CAN,ALL,39180.91,0.00%
2003,VNM,CRI,ALL,1667381.02,0.00%
2003,VNM,CUB,ALL,6151956.26,0.02%
2003,VNM,DMA,ALL,17979.53,0.00%
2003,VNM,DOM,ALL,14747317.31,0.04%
2003,VNM,GRD,ALL,4765,0.00%
2003,VNM,GRL,ALL,28369,0.00%
2003,VNM,HND,ALL,5468134.15,0.02%
2003,VNM,JAM,ALL,727877.11,0.00%
2003,VNM,KNA,ALL,37420.94,0.00%
2003,VNM,MEX,ALL,24118898.33,0.07%
2003,VNM,NIC,ALL,4882052.28,0.01%
2003,VNM,SLV,ALL,4599474.28,0.01%
2003,VNM,TTO,ALL,2114994.83,0.01%
2003,VNM,USA,ALL,62972,0.00%
2003,VNM,VCT,ALL,26309.07,0.00%
2003,VNM,AUS,ALL,6571165.1,0.02%
2003,VNM,FJI,ALL,109575.28,0.00%
2003,VNM,NCL,ALL,271828.99,0.00%
2003,VNM,PNG,ALL,20417.6,0.00%
2003,VNM,PYF,ALL,55056.91,0.00%
2003,VNM,WLF,ALL,91968.32,0.00%
2003,VNM,WSM,ALL,53194.11,0.00%
2003,VNM,BOL,ALL,636988.15,0.00%
2003,VNM,BRA,ALL,64850962.38,0.19%
2003,VNM,CHL,ALL,3385427.51,0.01%
2003,VNM,COL,ALL,18008492.1,0.05%
2003,VNM,GUY,ALL,99904,0.00%
2003,VNM,PER,ALL,1938755.57,0.01%
2003,VNM,PRY,ALL,3596381.91,0.01%
2003,VNM,SUR,ALL,1842954.97,0.01%
2003,VNM,URY,ALL,223967.74,0.00%
2004,VNM,BEN,ALL,444240.92,0.00%
2004,VNM,BFA,ALL,925855.24,0.00%
2004,VNM,CAF,ALL,139691.15,0.00%
2004,VNM,CIV,ALL,277322.81,0.00%
2004,VNM,CMR,ALL,102927.74,0.00%
2004,VNM,COM,ALL,218003.11,0.00%
2004,VNM,DZA,ALL,9839247,0.03%
2004,VNM,EGY,ALL,18878129.2,0.05%
2004,VNM,ETH,ALL,122363.79,0.00%
2004,VNM,GAB,ALL,556063.33,0.00%
2004,VNM,GIN,ALL,227003.12,0.00%
2004,VNM,GNB,ALL,71363.75,0.00%
2004,VNM,KEN,ALL,2767269.05,0.01%
2004,VNM,MDG,ALL,250216.61,0.00%
2004,VNM,MLI,ALL,199087.9,0.00%
2004,VNM,MOZ,ALL,40233.55,0.00%
2004,VNM,MRT,ALL,78186,0.00%
2004,VNM,MUS,ALL,1307264.63,0.00%
2004,VNM,MWI,ALL,238381,0.00%
2004,VNM,NER,ALL,39193.53,0.00%
2004,VNM,SDN,ALL,708512.45,0.00%
2004,VNM,SEN,ALL,278840.5,0.00%
2004,VNM,STP,ALL,15629.13,0.00%
2004,VNM,SYC,ALL,1072102.11,0.00%
2004,VNM,TGO,ALL,237518.27,0.00%
2004,VNM,TUN,ALL,977419.84,0.00%
2004,VNM,TZA,ALL,411677.59,0.00%
2004,VNM,UGA,ALL,240906.43,0.00%
2004,VNM,ZAF,ALL,939673.58,0.00%
2004,VNM,ZMB,ALL,64979.64,0.00%
2004,VNM,ZWE,ALL,564553.1,0.00%
2004,VNM,AZE,ALL,152060.47,0.00%
2004,VNM,BGD,ALL,8370726.09,0.02%
2004,VNM,BRN,ALL,115492.11,0.00%
2004,VNM,CHN,ALL,549498793.9,1.60%
2004,VNM,CYP,ALL,336421.79,0.00%
2004,VNM,GEO,ALL,42835,0.00%
2004,VNM,HKG,ALL,19924751.48,0.06%
2004,VNM,IDN,ALL,6336767.33,0.02%
2004,VNM,IND,ALL,1472765.1,0.00%
2004,VNM,ISR,ALL,1000,0.00%
2004,VNM,JOR,ALL,219166,0.00%
2004,VNM,JPN,ALL,161233484.8,0.46%
2004,VNM,KGZ,ALL,17686.62,0.00%
2004,VNM,KHM,ALL,1111041,0.00%
2004,VNM,LBN,ALL,7591929.14,0.02%
2004,VNM,LKA,ALL,48469.55,0.00%
2004,VNM,MAC,ALL,7660,0.00%
2004,VNM,MNG,ALL,12268.18,0.00%
2004,VNM,MYS,ALL,12139.97,0.00%
2004,VNM,OMN,ALL,6689,0.00%
2004,VNM,PAK,ALL,9381883.79,0.03%
2004,VNM,SGP,ALL,1497429.12,0.00%
2004,VNM,THA,ALL,89044391.62,0.26%
2004,VNM,TUR,ALL,4999956.07,0.01%
2004,VNM,YEM,ALL,8421639.84,0.02%
2004,VNM,ALB,ALL,697751.82,0.00%
2004,VNM,AND,ALL,165773,0.00%
2004,VNM,AUT,ALL,1294115.32,0.00%
2004,VNM,BGR,ALL,2947802.92,0.01%
2004,VNM,BIH,ALL,494933.12,0.00%
2004,VNM,BLR,ALL,1832643.22,0.01%
2004,VNM,BLX,ALL,4980777.03,0.01%
2004,VNM,CHE,ALL,1004254.17,0.00%
2004,VNM,CZE,ALL,10292695.45,0.03%
2004,VNM,DEU,ALL,21748074.78,0.06%
2004,VNM,DNK,ALL,2157736.56,0.01%
2004,VNM,ESP,ALL,6615438.59,0.02%
2004,VNM,EST,ALL,625285.6,0.00%
2004,VNM,FIN,ALL,5697,0.00%
2004,VNM,FRA,ALL,26840106.72,0.08%
2004,VNM,GBR,ALL,657531.86,0.00%
2004,VNM,GRC,ALL,2690869.79,0.01%
2004,VNM,HRV,ALL,625213.56,0.00%
2004,VNM,HUN,ALL,404000,0.00%
2004,VNM,IRL,ALL,8942402.77,0.03%
2004,VNM,ITA,ALL,3886972.99,0.01%
2004,VNM,LTU,ALL,80623,0.00%
2004,VNM,MDA,ALL,24813.09,0.00%
2004,VNM,MKD,ALL,272942.06,0.00%
2004,VNM,NLD,ALL,8035891.67,0.02%
2004,VNM,POL,ALL,6915368.13,0.02%
2004,VNM,PRT,ALL,82440.1,0.00%
2004,VNM,ROU,ALL,1394484.07,0.00%
2004,VNM,RUS,ALL,4690071.79,0.01%
2004,VNM,SVK,ALL,450132.1,0.00%
2004,VNM,SVN,ALL,7385601.5,0.02%
2004,VNM,SWE,ALL,214791.61,0.00%
2004,VNM,UKR,ALL,2114187.93,0.01%
2004,VNM,YUG,ALL,1706277.02,0.00%
2004,VNM,BRB,ALL,6835,0.00%
2004,VNM,CAN,ALL,10814,0.00%
2004,VNM,CRI,ALL,3166582.81,0.01%
2004,VNM,CUB,ALL,13024545.04,0.04%
2004,VNM,DMA,ALL,1757.66,0.00%
2004,VNM,DOM,ALL,15426781.35,0.04%
2004,VNM,GRD,ALL,110145.12,0.00%
2004,VNM,GTM,ALL,2449484.7,0.01%
2004,VNM,HND,ALL,2512595.43,0.01%
2004,VNM,JAM,ALL,401058.27,0.00%
2004,VNM,KNA,ALL,32354.03,0.00%
2004,VNM,MEX,ALL,45996460.18,0.13%
2004,VNM,NIC,ALL,8677527.16,0.03%
2004,VNM,SLV,ALL,4871167.91,0.01%
2004,VNM,TTO,ALL,1179276.55,0.00%
2004,VNM,USA,ALL,1500879,0.00%
2004,VNM,VCT,ALL,4561,0.00%
2004,VNM,AUS,ALL,6319449.6,0.02%
2004,VNM,FJI,ALL,226749.25,0.00%
2004,VNM,NCL,ALL,61501,0.00%
2004,VNM,PNG,ALL,22192.63,0.00%
2004,VNM,PYF,ALL,4168,0.00%
2004,VNM,WLF,ALL,301051.64,0.00%
2004,VNM,WSM,ALL,98065.92,0.00%
2004,VNM,ARG,ALL,24104.87,0.00%
2004,VNM,BOL,ALL,669570,0.00%
2004,VNM,BRA,ALL,69139594.33,0.20%
2004,VNM,CHL,ALL,584752.86,0.00%
2004,VNM,COL,ALL,12983309.27,0.04%
