year,country origin,country destination,export_val
2013,Vietnam,SGP,1504415.39
2013,Vietnam,THA,11794539.17
2013,Vietnam,TLS,9717.0
2013,Vietnam,TUR,3277250.77
2013,Vietnam,YEM,398302.0
2013,Vietnam,ALB,48015.0
2013,Vietnam,AUT,499513.41
2013,Vietnam,BGR,44289.0
2013,Vietnam,BIH,356157.28
2013,Vietnam,BLR,1756118.12
2013,Vietnam,BLX,733820.95
2013,Vietnam,CHE,2427904.0
2013,Vietnam,CZE,12194105.38
2013,Vietnam,DEU,13916070.69
2013,Vietnam,DNK,107207.49
2013,Vietnam,ESP,1826816.29
2013,Vietnam,EST,532816.35
2013,Vietnam,FIN,115362.0
2013,Vietnam,FRA,7601013.69
2013,Vietnam,GBR,863930.04
2013,Vietnam,GRC,211939.83
2013,Vietnam,HRV,76055.0
2013,Vietnam,IRL,3539075.17
2013,Vietnam,ITA,1109985.64
2013,Vietnam,MDA,367185.45
2013,Vietnam,MKD,336535.05
2013,Vietnam,MNE,745474.05
2013,Vietnam,NLD,120767460.0
2013,Vietnam,POL,6973030.62
2013,Vietnam,PRT,2986647.9
2013,Vietnam,ROU,4238.0
2013,Vietnam,RUS,9207861.42
2013,Vietnam,SRB,1437039.42
2013,Vietnam,SVK,2302882.8
2013,Vietnam,SVN,1648521.75
2013,Vietnam,SWE,17002.96
2013,Vietnam,UKR,1322183.77
2013,Vietnam,ATG,1086973.36
2013,Vietnam,BHS,1242811.0
2013,Vietnam,BLZ,4198.93
2013,Vietnam,BRB,203702.85
2013,Vietnam,CAN,32158.4
2013,Vietnam,CRI,3313040.38
2013,Vietnam,GTM,71192.0
2013,Vietnam,JAM,6529385.64
2013,Vietnam,MEX,12985962.15
2013,Vietnam,NIC,1180141.25
2013,Vietnam,SLV,673503.95
2013,Vietnam,AUS,24173.0
2013,Vietnam,FJI,391236.7
2013,Vietnam,PYF,66414.44
2013,Vietnam,SLB,189782.61
2013,Vietnam,WSM,735055.66
2013,Vietnam,BOL,383167.17
2013,Vietnam,BRA,68179935.67
2013,Vietnam,CHL,5370830.03
2013,Vietnam,COL,4680376.83
2013,Vietnam,GUY,14218545.43
2013,Vietnam,PER,538082.32
2013,Vietnam,PRY,11228128.56
2013,Vietnam,URY,539829.72
2013,Vietnam,VEN,28506690.19
2014,Vietnam,BDI,243785.0
2014,Vietnam,BEN,4699032.23
2014,Vietnam,BFA,22089.0
2014,Vietnam,CAF,4159.0
2014,Vietnam,CIV,502349.93
2014,Vietnam,CMR,169920.48
2014,Vietnam,COG,33438.35
2014,Vietnam,DZA,2675094.0
2014,Vietnam,EGY,15473700.74
2014,Vietnam,ETH,5294167.07
2014,Vietnam,GIN,524958.27
2014,Vietnam,GMB,181559.0
2014,Vietnam,MAR,1355131.36
2014,Vietnam,MDG,576943.97
2014,Vietnam,MOZ,13850848.63
2014,Vietnam,MRT,1540202.0
2014,Vietnam,MUS,12283.26
2014,Vietnam,MWI,30678.0
2014,Vietnam,NER,1178107.26
2014,Vietnam,NGA,20173303.97
2014,Vietnam,RWA,409321.22
2014,Vietnam,SEN,141981.81
2014,Vietnam,TZA,4418635.79
2014,Vietnam,UGA,8942293.9
2014,Vietnam,ZAF,2323647.64
2014,Vietnam,ZMB,1170627.01
2014,Vietnam,ZWE,736092.85
2014,Vietnam,ARM,4896.0
2014,Vietnam,BRN,293219.2
2014,Vietnam,CHN,2673747155.0
2014,Vietnam,CYP,27463.0
2014,Vietnam,GEO,3559616.0
2014,Vietnam,HKG,6517176.69
2014,Vietnam,IDN,1500444.47
2014,Vietnam,IND,71636862.13
2014,Vietnam,KAZ,5511756.24
2014,Vietnam,KWT,55930.0
2014,Vietnam,LBN,678098.07
2014,Vietnam,LKA,10439739.55
2014,Vietnam,MAC,2501.0
2014,Vietnam,MNG,603314.0
2014,Vietnam,MYS,135980.0
2014,Vietnam,PAK,40458186.48
2014,Vietnam,PHL,4503.0
2014,Vietnam,PSE,131645.58
2014,Vietnam,QAT,1697924.33
2014,Vietnam,SGP,113565.37
2014,Vietnam,THA,18016316.72
2014,Vietnam,TUR,1062972.72
2014,Vietnam,YEM,803498.42
2014,Vietnam,ALB,10327.0
2014,Vietnam,AND,1959.0
2014,Vietnam,AUT,160454.06
2014,Vietnam,BGR,27666.0
2014,Vietnam,BIH,287353.9
2014,Vietnam,BLR,332200.0
2014,Vietnam,BLX,778794.92
2014,Vietnam,CHE,3282281.23
2014,Vietnam,CZE,6267035.41
2014,Vietnam,DEU,11909202.92
2014,Vietnam,DNK,6290.0
2014,Vietnam,ESP,1779586.72
2014,Vietnam,EST,264123.95
2014,Vietnam,FIN,155505.0
2014,Vietnam,FRA,7523824.08
2014,Vietnam,GBR,662227.15
2014,Vietnam,GRC,28030.0
2014,Vietnam,IRL,4516566.32
2014,Vietnam,ITA,567240.0
2014,Vietnam,MDA,122686.32
2014,Vietnam,MKD,326830.95
2014,Vietnam,MNE,118201.67
2014,Vietnam,NLD,2071864.94
2014,Vietnam,POL,5384367.37
2014,Vietnam,ROU,3567.0
2014,Vietnam,RUS,9986141.11
2014,Vietnam,SRB,1459552.57
2014,Vietnam,SVK,3499667.37
2014,Vietnam,SVN,1161821.96
2014,Vietnam,SWE,3506.0
2014,Vietnam,UKR,318947.27
2014,Vietnam,ATG,2400627.95
2014,Vietnam,BHS,1763727.82
2014,Vietnam,BLZ,212798.0
2014,Vietnam,BMU,73269.66
2014,Vietnam,BRB,195584.0
2014,Vietnam,CAN,13779.49
2014,Vietnam,GRL,55521.0
2014,Vietnam,GTM,1838982.3
2014,Vietnam,HND,4621294.01
2014,Vietnam,JAM,9552323.49
2014,Vietnam,LCA,2540.0
2014,Vietnam,MEX,6822800.15
2014,Vietnam,NIC,11718728.17
2014,Vietnam,SLV,747232.3
2014,Vietnam,FJI,795745.7
2014,Vietnam,NCL,358523.84
2014,Vietnam,PYF,183216.0
2014,Vietnam,TON,60324.58
2014,Vietnam,WSM,1249739.58
2014,Vietnam,BOL,354906.69
2014,Vietnam,BRA,19882986.26
2014,Vietnam,CHL,4281388.95
2014,Vietnam,COL,5814903.63
2014,Vietnam,GUY,11643706.72
2014,Vietnam,PER,527659.55
2014,Vietnam,PRY,14378706.31
2014,Vietnam,SUR,9059060.33
2014,Vietnam,URY,229136.64
2015,Vietnam,AGO,5580441.52
2015,Vietnam,BDI,3210.0
2015,Vietnam,BEN,10440997.54
2015,Vietnam,BFA,32791483.14
2015,Vietnam,CAF,71735.0
2015,Vietnam,CIV,399185.51
2015,Vietnam,CMR,206795.91
2015,Vietnam,CPV,13000.0
2015,Vietnam,DZA,2204895.0
2015,Vietnam,EGY,5756855.84
2015,Vietnam,ETH,5647398.31
2015,Vietnam,GIN,218701.5
2015,Vietnam,MAR,640294.16
2015,Vietnam,MDG,16113.96
2015,Vietnam,MOZ,10457349.09
2015,Vietnam,MUS,16833.81
2015,Vietnam,MWI,4851.0
2015,Vietnam,NER,379442.87
2015,Vietnam,RWA,1702696.21
2015,Vietnam,SDN,61270.4
2015,Vietnam,SEN,286469.94
2015,Vietnam,SLE,490486.58
2015,Vietnam,SYC,2138589.86
2015,Vietnam,TGO,1117365.86
2015,Vietnam,TUN,911692.06
2015,Vietnam,TZA,2185818.03
2015,Vietnam,UGA,1066290.98
2015,Vietnam,ZAF,997085.56
2015,Vietnam,ZMB,13772943.75
2015,Vietnam,ZWE,490451.17
2015,Vietnam,ARM,39104.46
2015,Vietnam,BHR,292616.82
2015,Vietnam,BRN,719933.05
2015,Vietnam,CHN,2338271127.0
2015,Vietnam,CYP,56114.74
2015,Vietnam,HKG,13088745.56
2015,Vietnam,IND,97796047.12
2015,Vietnam,KAZ,458555.87
2015,Vietnam,KGZ,3773.0
2015,Vietnam,KHM,968948.58
2015,Vietnam,KWT,51963.71
2015,Vietnam,LKA,8557356.62
2015,Vietnam,MNG,822812.0
2015,Vietnam,MYS,979241.04
2015,Vietnam,PAK,43066340.19
2015,Vietnam,PHL,10358152.94
2015,Vietnam,PSE,27776.0
2015,Vietnam,QAT,737331.48
2015,Vietnam,SAU,25320391.05
2015,Vietnam,SGP,1319287.53
2015,Vietnam,THA,6873845.52
2015,Vietnam,TUR,13613789.9
2015,Vietnam,XXB,26735941.32
2015,Vietnam,YEM,212273.04
2015,Vietnam,ALB,14512.0
2015,Vietnam,AUT,878933.99
2015,Vietnam,BIH,266495.0
2015,Vietnam,BLR,119810.9
2015,Vietnam,BLX,944698.14
2015,Vietnam,CZE,226274.0
2015,Vietnam,DEU,3399341.08
2015,Vietnam,DNK,2642.0
2015,Vietnam,ESP,1586417.49
2015,Vietnam,EST,505018.38
2015,Vietnam,FIN,239657.0
2015,Vietnam,FRA,8901540.25
2015,Vietnam,GBR,415602.72
2015,Vietnam,HUN,467576.0
2015,Vietnam,IRL,769203.14
2015,Vietnam,ITA,394346.0
2015,Vietnam,MDA,189991.2
2015,Vietnam,MKD,404346.69
2015,Vietnam,MNE,264544.0
2015,Vietnam,NLD,418197.0
2015,Vietnam,POL,7286986.93
2015,Vietnam,RUS,5578760.6
2015,Vietnam,SRB,1191261.86
2015,Vietnam,SVK,1869234.06
2015,Vietnam,SVN,885229.82
2015,Vietnam,SWE,438123.0
2015,Vietnam,UKR,2013046.95
2015,Vietnam,ATG,2798361.94
2015,Vietnam,BHS,124003.48
2015,Vietnam,BLZ,1688.0
2015,Vietnam,BMU,419860.0
2015,Vietnam,BRB,28071.43
2015,Vietnam,CAN,100265.2
2015,Vietnam,CRI,2264450.33
2015,Vietnam,GRL,8568.59
2015,Vietnam,GTM,414601.88
2015,Vietnam,MEX,13809874.55
2015,Vietnam,NIC,335360.97
2015,Vietnam,SLV,1084045.42
2015,Vietnam,VCT,115452.17
2015,Vietnam,FJI,8853237.84
2015,Vietnam,NCL,200326.2
2015,Vietnam,PLW,2336.0
2015,Vietnam,PYF,87444.21
2015,Vietnam,SLB,59750.06
2015,Vietnam,WSM,774204.11
2015,Vietnam,BOL,757078.12
2015,Vietnam,BRA,15427466.46
2015,Vietnam,CHL,22898770.81
2015,Vietnam,COL,3146065.61
2015,Vietnam,ECU,4412351.39
2015,Vietnam,GUY,7137466.15
2015,Vietnam,PER,280650.31
2015,Vietnam,PRY,16496727.35
2015,Vietnam,URY,206349.39
